id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
5453,2025-11-02,646,79,9,12,1485.08,296.69,,montoAsegurado_vacio
5455,2025-02-02,99,62,1,10,,,303035.29,prima_vacia;comision_vacia
5456,2025-11-14,533,1,9,11,685.11,,34109.19,comision_vacia
5457,2025-08-22,2391,63,8,5,1354.43,,99477.37,comision_vacia
5458,,2507,40,14,11,799.21,,157546.54,fechaEmision_vacia;comision_vacia
5459,,2452,30,7,6,242.29,59.45,34884.16,fechaEmision_vacia
5460,,604,47,6,7,1650.68,,135708.92,fechaEmision_vacia;comision_vacia
5461,,1930,32,4,8,1618.69,143.34,,fechaEmision_vacia;montoAsegurado_vacio
5463,2025-10-12,288,31,6,1,,150.67,184057.49,prima_vacia
5464,,1623,60,15,3,144.01,,14753.7,fechaEmision_vacia;comision_vacia
5466,,2169,24,7,7,0.0,60.74,,fechaEmision_vacia;montoAsegurado_vacio
5468,2025-11-04,1554,26,5,2,1447.21,,221805.76,comision_vacia
5469,2025-05-13,385,21,5,8,829.09,123.23,,montoAsegurado_vacio
5470,2025-05-12,1539,32,7,8,,137.78,,prima_vacia;montoAsegurado_vacio
5471,2026-01-03,71,49,8,3,,217.89,43076.48,prima_vacia
5472,2025-09-20,897,1,3,12,1319.77,67.86,,montoAsegurado_vacio
5474,2025-07-30,269,34,3,10,481.29,,84489.18,comision_vacia
5475,2025-12-25,2668,58,3,9,712.96,127.9,,montoAsegurado_vacio
5476,2025-11-01,1939,11,4,1,,283.65,203442.36,prima_vacia
5477,2025-06-26,2481,77,9,9,348.82,77.45,,montoAsegurado_vacio
5478,2025-06-23,2753,40,9,7,855.17,,97179.29,comision_vacia
5479,2025-04-22,2463,30,6,10,,37.83,,prima_vacia;montoAsegurado_vacio
5481,2025-12-09,881,27,13,8,444.24,67.07,,montoAsegurado_vacio
5482,2025-12-09,1922,66,12,11,180.78,20.56,,montoAsegurado_vacio
5483,2025-09-10,2504,2,3,4,298.01,,11802.66,comision_vacia
5485,2025-07-01,154,41,10,6,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
5486,2026-01-09,1573,66,8,3,1983.37,281.49,,montoAsegurado_vacio
5487,,27,43,7,8,845.4,186.14,,fechaEmision_vacia;montoAsegurado_vacio
5488,2026-01-29,881,47,10,5,1660.92,245.61,,montoAsegurado_vacio
5490,2025-09-12,393,24,5,7,,92.02,18156.79,prima_vacia
5492,2025-10-11,258,58,15,3,116.25,19.52,,montoAsegurado_vacio
5494,2025-02-21,2293,79,2,6,,300.94,73704.55,prima_vacia
5496,2025-04-03,819,61,9,7,,38.29,,prima_vacia;montoAsegurado_vacio
5498,2025-01-06,2336,17,1,7,1677.16,346.75,,montoAsegurado_vacio
5499,2026-02-15,255,32,7,7,1103.27,251.32,,montoAsegurado_vacio
5500,2025-08-26,1498,56,2,12,1862.43,,225555.76,comision_vacia
5501,2025-04-22,2554,16,2,3,282.04,59.87,,montoAsegurado_vacio
5503,2025-07-29,2257,28,7,3,1869.54,392.55,,montoAsegurado_vacio
5504,2025-06-27,2192,76,4,9,1203.65,,,comision_vacia;montoAsegurado_vacio
5505,2025-05-04,23,57,7,1,567.59,80.25,,montoAsegurado_vacio
5507,2025-04-14,901,77,8,3,,415.29,,prima_vacia;montoAsegurado_vacio
5508,2025-08-26,933,33,14,1,140.59,29.22,,montoAsegurado_vacio
5509,2026-01-23,787,69,11,1,693.47,73.17,,montoAsegurado_vacio
5510,,2370,41,12,1,195.0,30.63,,fechaEmision_vacia;montoAsegurado_vacio
5511,2025-06-14,2100,59,4,12,,105.35,,prima_vacia;montoAsegurado_vacio
5512,2026-01-21,2010,48,5,4,,337.95,,prima_vacia;montoAsegurado_vacio
5514,2025-01-22,1867,29,14,2,769.79,174.51,,montoAsegurado_vacio
5515,2025-08-21,2022,60,9,11,211.67,,,comision_vacia;montoAsegurado_vacio
5516,2025-09-24,244,35,7,2,1261.21,293.05,,montoAsegurado_vacio
5517,2025-08-15,2933,63,5,11,364.89,83.36,,montoAsegurado_vacio
5518,2025-03-28,390,14,9,11,1867.27,175.38,,montoAsegurado_vacio
5519,,591,45,10,9,477.82,108.88,35816.19,fechaEmision_vacia
5520,2025-09-24,532,36,7,4,549.06,,,comision_vacia;montoAsegurado_vacio
5521,2025-04-14,2951,35,5,12,,125.51,148408.32,prima_vacia
5522,2025-11-29,3665,23,12,6,1161.47,,199513.01,comision_vacia
5523,2025-10-15,340,34,12,6,298.69,28.59,,montoAsegurado_vacio
5525,2026-02-16,2122,44,3,6,-438.87,32.09,,montoAsegurado_vacio
5526,2025-08-14,2790,56,2,9,,,129712.16,prima_vacia;comision_vacia
5527,,1412,53,11,10,1423.77,,56117.67,fechaEmision_vacia;comision_vacia
5528,2025-01-20,2908,40,15,7,953.27,170.41,,montoAsegurado_vacio
5530,2025-09-02,931,16,13,2,,206.47,168445.71,prima_vacia
5532,2025-06-15,2878,7,12,1,0.0,129.2,,montoAsegurado_vacio
5533,2025-12-14,2157,80,7,8,256.63,25.99,,montoAsegurado_vacio
5534,2025-07-18,2205,4,2,11,178.36,36.57,,montoAsegurado_vacio
5535,,2293,80,14,9,,,18962.81,fechaEmision_vacia;prima_vacia;comision_vacia
5536,2025-06-25,2430,68,2,3,189.04,,24041.7,comision_vacia
5538,2025-05-04,1731,67,11,10,,179.44,132153.41,prima_vacia
5539,2025-03-04,667,44,4,3,,36.96,,prima_vacia;montoAsegurado_vacio
5540,2025-12-05,2373,38,8,10,,272.47,58461.68,prima_vacia
5542,2025-03-13,428,27,8,9,,286.1,,prima_vacia;montoAsegurado_vacio
5544,2025-09-17,2736,27,6,9,,274.2,262347.42,prima_vacia
5545,2025-07-14,95,51,9,7,,48.0,42348.93,prima_vacia
5548,2025-06-17,2822,45,10,7,1627.48,241.3,,montoAsegurado_vacio
5552,2025-06-11,2884,39,14,9,1552.63,105.05,,montoAsegurado_vacio
5553,2026-01-28,2781,46,7,9,831.04,,115621.46,comision_vacia
5554,2025-03-06,2518,28,15,6,,107.83,152241.09,prima_vacia
5555,2025-04-07,1068,65,7,3,484.95,90.33,,montoAsegurado_vacio
5556,2025-10-07,736,9,8,8,991.03,,128657.95,comision_vacia
5557,2026-01-22,1599,30,6,7,,194.88,,prima_vacia;montoAsegurado_vacio
5558,2025-09-01,2535,14,6,5,356.36,,,comision_vacia;montoAsegurado_vacio
5559,,320,31,15,2,515.74,34.35,,fechaEmision_vacia;montoAsegurado_vacio
5560,2025-08-28,1420,5,3,5,1958.95,,318012.71,comision_vacia
5561,2025-01-08,1288,56,5,2,352.58,30.16,,montoAsegurado_vacio
5563,2025-10-30,1272,2,4,3,,1741.39,,prima_vacia;montoAsegurado_vacio
5564,2025-04-20,785,23,13,12,177.95,25.12,,montoAsegurado_vacio
5565,2025-03-11,717,59,14,12,,341.14,,prima_vacia;montoAsegurado_vacio
5566,2025-03-17,2485,48,13,10,,107.68,146670.38,prima_vacia
5568,2025-11-09,1310,42,12,1,460.36,98.21,,montoAsegurado_vacio
5569,2025-04-12,1760,13,8,2,1297.73,114.7,,montoAsegurado_vacio
5570,2025-08-02,1929,80,11,11,,174.48,,prima_vacia;montoAsegurado_vacio
5571,2025-05-21,1270,1,14,5,511.41,72.15,,montoAsegurado_vacio
5572,,387,4,12,2,1998.28,348.69,240888.92,fechaEmision_vacia
5573,2025-06-30,2017,2,9,9,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
5574,2025-05-17,161,13,10,6,288.0,,11854.35,comision_vacia
5575,2026-02-18,3837,21,6,3,,198.31,277519.45,prima_vacia
5578,2025-09-19,1825,57,2,1,598.43,104.0,,montoAsegurado_vacio
5580,2025-06-16,1465,35,6,8,577.83,,,comision_vacia;montoAsegurado_vacio
5581,2025-05-18,2403,23,1,10,942.01,144.05,,montoAsegurado_vacio
5582,2025-10-23,1747,34,2,9,,84.18,87535.57,prima_vacia
5583,2025-01-10,2528,2,14,11,,12.18,,prima_vacia;montoAsegurado_vacio
5584,,1615,76,8,10,,307.37,,fechaEmision_vacia;prima_vacia;montoAsegurado_vacio
5585,2025-07-08,2893,37,14,11,362.75,40.69,,montoAsegurado_vacio
5586,2025-09-22,922,45,3,1,96.76,21.85,,montoAsegurado_vacio
5588,2025-04-07,700,41,1,8,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
5589,,600,68,12,1,374.72,49.77,64146.61,fechaEmision_vacia
5590,2025-09-26,340,64,5,12,1674.82,364.31,,montoAsegurado_vacio
5592,2025-07-06,985,74,1,6,1009.21,,,comision_vacia;montoAsegurado_vacio
5593,,15,32,1,6,1903.91,126.89,51832.2,fechaEmision_vacia
5595,2025-09-22,1935,39,3,4,,122.47,63958.23,prima_vacia
5596,2026-02-04,2071,24,3,11,788.41,135.26,,montoAsegurado_vacio
5597,2025-01-03,1915,16,13,9,1319.87,,,comision_vacia;montoAsegurado_vacio
5598,2025-02-25,2086,4,4,6,,115.82,227247.21,prima_vacia
5599,,624,15,10,1,1777.96,120.0,116904.39,fechaEmision_vacia
5600,2025-12-03,2918,23,5,10,464.31,93.85,,montoAsegurado_vacio
5602,2025-06-25,713,39,15,3,943.2,146.38,,montoAsegurado_vacio
5603,2025-08-18,729,73,3,8,915.03,153.49,,montoAsegurado_vacio
5605,2025-11-23,2468,54,3,6,959.66,,191812.49,comision_vacia
5606,2025-07-12,1708,57,5,7,,205.28,,prima_vacia;montoAsegurado_vacio
5608,2025-05-28,106,9,15,5,1783.28,267.08,,montoAsegurado_vacio
5609,2025-10-09,405,69,15,2,,155.83,,prima_vacia;montoAsegurado_vacio
5611,2025-04-07,2402,74,13,2,,,37973.97,prima_vacia;comision_vacia
5613,2025-05-27,518,40,8,10,1729.5,321.5,,montoAsegurado_vacio
5614,2025-09-05,2402,43,9,4,482.17,79.31,,montoAsegurado_vacio
5615,,1683,57,9,3,0.0,,44374.53,fechaEmision_vacia;comision_vacia
5616,2025-11-29,2257,54,1,2,1015.08,161.77,,montoAsegurado_vacio
5617,2025-07-10,615,56,1,9,376.55,20.78,,montoAsegurado_vacio
5619,2025-07-02,2624,59,7,10,838.56,,154466.88,comision_vacia
5620,2026-02-01,63,72,5,4,1510.11,,,comision_vacia;montoAsegurado_vacio
5621,2025-02-24,2542,23,13,2,1442.37,193.18,,montoAsegurado_vacio
5622,2025-01-22,1499,28,1,5,,178.28,45218.89,prima_vacia
5623,2025-03-18,1698,58,5,10,,127.43,57725.55,prima_vacia
5624,2025-08-30,89,62,14,7,1404.51,268.14,,montoAsegurado_vacio
5626,,705,6,6,11,1554.15,138.29,175881.0,fechaEmision_vacia
5628,,2403,3,11,11,,269.38,130595.71,fechaEmision_vacia;prima_vacia
5630,2025-07-22,2887,24,9,9,1986.52,,157056.6,comision_vacia
5631,2025-02-07,1023,63,5,3,1969.96,319.86,,montoAsegurado_vacio
5632,2025-10-23,2802,13,5,1,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
5634,2025-01-17,2555,62,4,2,149.2,31.16,,montoAsegurado_vacio
5635,2025-11-16,771,28,15,6,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
5636,2025-12-16,2938,70,11,7,,32.78,11089.8,prima_vacia
5637,2025-05-03,1063,72,2,4,,293.78,108237.36,prima_vacia
5638,2025-02-05,1933,51,12,12,99.9,,6993.56,comision_vacia
5640,2025-03-11,1446,30,2,3,178.52,,6071.79,comision_vacia
5641,2025-10-28,250,40,6,5,1805.85,382.6,,montoAsegurado_vacio
5643,2025-01-12,3687,22,1,7,805.86,,159810.97,comision_vacia
5644,2026-01-31,988,41,6,10,,302.5,25250.04,prima_vacia
5645,2026-01-04,38,4,15,2,963.91,72.32,,montoAsegurado_vacio
5646,2025-12-16,2602,3,5,5,,306.87,350115.39,prima_vacia
5647,2025-10-03,429,76,1,10,528.61,,,comision_vacia;montoAsegurado_vacio
5650,2025-01-24,2307,38,14,11,62.7,,,comision_vacia;montoAsegurado_vacio
5652,,1666,17,10,5,,151.9,,fechaEmision_vacia;prima_vacia;montoAsegurado_vacio
5653,2025-11-11,537,37,7,5,,232.43,74450.69,prima_vacia
5655,2025-12-22,2315,10,5,9,807.11,,21124.08,comision_vacia
5656,2025-10-26,1642,53,11,11,1390.84,141.53,,montoAsegurado_vacio
5657,,1201,61,1,3,1054.65,150.22,,fechaEmision_vacia;montoAsegurado_vacio
5658,2025-11-18,718,32,9,2,,,104948.63,prima_vacia;comision_vacia
5659,,2500,5,10,11,505.98,60.41,45659.25,fechaEmision_vacia
5660,2025-04-15,2672,42,13,3,912.07,160.93,,montoAsegurado_vacio
5661,2025-01-02,2177,2,6,7,1075.21,258.17,,montoAsegurado_vacio
5662,2025-01-17,1169,7,14,7,1458.87,226.5,,montoAsegurado_vacio
5663,2026-01-19,1307,35,1,7,146.51,14.33,,montoAsegurado_vacio
5664,2025-03-01,2426,25,1,6,1172.32,60.74,,montoAsegurado_vacio
5666,2025-08-21,2203,16,15,8,889.73,89.54,,montoAsegurado_vacio
5668,2025-10-07,3564,78,7,6,,225.56,48123.85,prima_vacia
5669,2025-10-01,1365,48,11,11,1139.59,,194848.89,comision_vacia
5671,2025-05-07,421,32,1,10,597.73,,55550.99,comision_vacia
5674,2025-07-29,2111,37,12,12,1450.96,121.96,,montoAsegurado_vacio
5675,2025-07-11,1445,26,10,7,1628.23,,231566.54,comision_vacia
5676,2025-11-29,1796,5,1,3,1978.32,176.11,,montoAsegurado_vacio
5678,2025-05-11,2105,62,11,7,240.3,48.16,,montoAsegurado_vacio
5679,2025-05-08,2295,36,11,8,158.53,248.02,,montoAsegurado_vacio
5680,,2720,75,14,2,373.71,81.24,65210.56,fechaEmision_vacia
5681,2025-04-28,1375,77,1,6,1725.81,,,comision_vacia;montoAsegurado_vacio
5684,2026-01-06,479,26,11,7,,183.12,,prima_vacia;montoAsegurado_vacio
5686,2025-05-24,2243,28,12,1,1456.91,300.81,,montoAsegurado_vacio
5687,2025-04-09,1650,63,2,1,,300.76,,prima_vacia;montoAsegurado_vacio
5689,2025-09-08,413,23,10,9,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
5691,2025-09-08,1833,40,6,8,,173.85,,prima_vacia;montoAsegurado_vacio
5693,2025-04-19,414,7,6,7,,255.75,,prima_vacia;montoAsegurado_vacio
5694,2025-10-16,2896,21,1,11,669.48,,57062.48,comision_vacia
5695,2025-07-28,2826,28,3,3,1107.05,228.24,,montoAsegurado_vacio
5696,2025-01-26,1024,2,15,6,1316.7,96.75,,montoAsegurado_vacio
5697,,2415,79,9,3,1253.22,,243143.0,fechaEmision_vacia;comision_vacia
5698,2025-03-12,1838,34,9,11,,,58632.4,prima_vacia;comision_vacia
5699,2025-07-28,2433,56,9,4,,49.39,29859.68,prima_vacia
5701,2026-01-29,1439,23,9,1,253.31,53.28,,montoAsegurado_vacio
5702,2025-05-17,451,25,12,8,1147.06,109.16,,montoAsegurado_vacio
5703,2025-05-14,2498,75,7,7,,354.24,217380.45,prima_vacia
5704,,2260,30,10,1,,64.41,89218.57,fechaEmision_vacia;prima_vacia
5705,2025-01-05,700,37,13,12,565.98,83.25,,montoAsegurado_vacio
5706,2025-07-12,1319,35,12,12,,149.36,227220.95,prima_vacia
5708,,1011,23,5,4,,143.96,245315.17,fechaEmision_vacia;prima_vacia
5709,2025-04-08,3695,36,8,5,,99.84,237348.17,prima_vacia
5710,,746,19,7,6,1791.91,407.33,,fechaEmision_vacia;montoAsegurado_vacio
5712,2025-09-14,1643,44,6,8,127.66,28.71,,montoAsegurado_vacio
5716,2025-03-21,2887,59,5,11,1014.58,,164913.11,comision_vacia
5717,2025-04-15,2155,31,4,4,1164.06,160.84,,montoAsegurado_vacio
5718,2025-06-01,125,74,1,3,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
5719,2025-01-12,2580,8,2,5,,77.04,59788.84,prima_vacia
5720,2025-11-14,2975,16,9,6,962.71,101.95,,montoAsegurado_vacio
5721,2025-04-14,2107,3,5,3,,2385.25,278255.82,prima_vacia
5722,2025-07-12,891,55,5,4,683.34,,,comision_vacia;montoAsegurado_vacio
5723,2025-08-24,1214,66,2,1,594.41,55.79,,montoAsegurado_vacio
5724,2025-06-19,2112,35,12,3,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
5725,,1631,36,14,7,1730.23,168.38,,fechaEmision_vacia;montoAsegurado_vacio
5727,2025-05-27,1428,27,4,2,585.02,57.62,,montoAsegurado_vacio
5729,2025-12-18,2788,12,7,5,,297.18,295152.37,prima_vacia
5730,2025-05-08,2761,8,1,9,1563.88,356.96,,montoAsegurado_vacio
5732,2025-03-04,1938,2,6,11,,284.32,246001.53,prima_vacia
5734,2025-10-15,2784,66,8,5,340.39,,23247.91,comision_vacia
5735,2025-12-10,1982,46,1,9,275.47,35.77,,montoAsegurado_vacio
5737,,290,9,13,7,1365.5,,217197.41,fechaEmision_vacia;comision_vacia
5739,2025-07-15,2821,70,15,4,,207.53,31890.67,prima_vacia
5740,2025-11-01,1491,7,10,1,,299.97,,prima_vacia;montoAsegurado_vacio
5742,2026-02-01,113,23,5,4,626.56,35.29,,montoAsegurado_vacio
5743,2025-12-27,380,10,11,6,,221.85,235385.17,prima_vacia
5746,2025-10-31,682,75,2,11,1851.64,379.75,,montoAsegurado_vacio
5747,2025-09-29,2245,57,1,4,1759.08,387.22,,montoAsegurado_vacio
5748,2025-01-24,996,26,13,2,,96.69,,prima_vacia;montoAsegurado_vacio
5749,2025-04-29,1214,26,9,6,873.42,154.95,,montoAsegurado_vacio
5750,,2038,64,7,6,1104.34,56.86,67505.71,fechaEmision_vacia
5752,2025-03-30,823,25,14,10,,91.84,,prima_vacia;montoAsegurado_vacio
5753,2025-01-10,2480,52,13,11,1084.3,233.13,,montoAsegurado_vacio
5754,2025-10-11,1617,69,11,3,,237.57,242557.51,prima_vacia
5755,2025-11-07,1890,25,15,7,577.03,84.37,,montoAsegurado_vacio
5756,2025-07-02,2295,16,1,9,1997.65,242.32,,montoAsegurado_vacio
5759,2026-02-02,2394,33,9,12,,309.87,105778.99,prima_vacia
5760,,2920,27,1,5,,9.74,,fechaEmision_vacia;prima_vacia;montoAsegurado_vacio
5761,2025-01-16,594,77,5,6,1010.44,,131897.94,comision_vacia
5763,2025-08-13,464,80,12,8,573.93,,,comision_vacia;montoAsegurado_vacio
5764,2025-12-26,2524,6,2,4,,386.51,,prima_vacia;montoAsegurado_vacio
5765,,556,53,4,8,1753.71,260.81,121758.86,fechaEmision_vacia
5768,2025-04-09,608,71,8,8,66.15,12.41,,montoAsegurado_vacio
5770,2025-03-07,1338,53,3,7,,112.87,119033.63,prima_vacia
5772,2025-05-01,1432,78,4,3,,237.24,,prima_vacia;montoAsegurado_vacio
5773,2025-03-19,2405,53,2,4,,210.44,285263.49,prima_vacia
5775,2025-05-21,2204,68,6,8,,127.15,71655.48,prima_vacia
5776,,2819,34,2,5,957.18,199.55,73554.2,fechaEmision_vacia
5777,,469,59,6,2,,86.91,71925.66,fechaEmision_vacia;prima_vacia
5778,2025-06-18,2411,12,11,8,1026.65,110.23,,montoAsegurado_vacio
5779,,481,31,4,7,265.45,46.42,38092.74,fechaEmision_vacia
5780,2025-07-16,1378,60,1,4,411.98,,,comision_vacia;montoAsegurado_vacio
5781,2025-07-30,2450,17,13,9,,26.39,5454.27,prima_vacia
5782,2025-07-11,930,44,15,4,,82.46,,prima_vacia;montoAsegurado_vacio
5785,2025-04-07,2359,20,15,5,,339.16,282600.84,prima_vacia
5786,2025-04-20,340,48,4,11,,314.6,82123.36,prima_vacia
5787,2026-02-05,1178,68,15,11,,,289382.41,prima_vacia;comision_vacia
5789,,1552,17,9,8,951.29,68.76,,fechaEmision_vacia;montoAsegurado_vacio
5791,,1010,73,6,12,,309.35,236528.05,fechaEmision_vacia;prima_vacia
5793,2025-04-20,939,67,13,5,955.46,118.66,,montoAsegurado_vacio
5794,2025-09-19,626,16,6,2,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
5796,2025-12-09,726,39,9,11,1174.98,167.97,,montoAsegurado_vacio
5797,2025-07-15,2338,69,5,12,1297.39,,,comision_vacia;montoAsegurado_vacio
5798,2025-08-31,1528,70,9,6,752.42,,,comision_vacia;montoAsegurado_vacio
5799,2025-12-02,1151,18,10,10,,,176034.16,prima_vacia;comision_vacia
5801,2026-02-19,526,11,3,3,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
5802,2025-06-11,1413,1,9,7,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
5804,2025-02-13,1234,77,9,5,375.85,,43752.44,comision_vacia
5805,2025-09-17,849,35,13,8,488.21,108.99,,montoAsegurado_vacio
5806,2025-08-14,1134,8,14,3,1319.22,,194354.99,comision_vacia
5807,2025-10-05,1548,65,13,12,1411.12,,92289.42,comision_vacia
5809,2025-01-11,878,54,9,2,620.39,,42467.38,comision_vacia
5810,2025-11-19,719,23,8,12,,126.87,318555.97,prima_vacia
5811,2025-09-02,2848,48,6,1,,223.03,,prima_vacia;montoAsegurado_vacio
5812,2025-03-13,451,41,8,2,,63.65,103525.55,prima_vacia
5814,2025-12-31,2787,20,12,4,1796.86,,260459.48,comision_vacia
5816,,2688,63,12,5,636.29,100.0,59544.09,fechaEmision_vacia
5818,2025-04-27,1580,19,6,4,,137.18,,prima_vacia;montoAsegurado_vacio
5819,2025-10-08,1324,76,10,2,850.5,,141270.33,comision_vacia
5821,2025-02-24,1023,35,9,4,,53.55,,prima_vacia;montoAsegurado_vacio
5822,2025-06-09,2824,67,2,3,54.06,2.71,,montoAsegurado_vacio
5823,2025-04-27,478,40,1,9,309.76,67.22,,montoAsegurado_vacio
5825,2025-02-15,581,22,6,2,,13.93,14284.53,prima_vacia
5826,2025-07-07,2883,59,6,3,273.68,47.17,,montoAsegurado_vacio
5827,2025-11-13,224,56,8,9,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
5829,2025-04-20,1021,67,12,10,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
5832,2025-07-27,539,58,11,12,,,132136.21,prima_vacia;comision_vacia
5834,2025-10-12,1150,32,15,6,50.92,,,comision_vacia;montoAsegurado_vacio
5836,2025-05-28,2280,29,14,11,,113.21,71313.05,prima_vacia
5837,2025-08-21,2348,37,13,7,,169.92,,prima_vacia;montoAsegurado_vacio
5838,,2507,76,6,3,621.99,31.87,,fechaEmision_vacia;montoAsegurado_vacio
5839,2025-07-24,1598,14,6,5,131.24,19.41,,montoAsegurado_vacio
5840,2025-07-10,883,64,6,9,,58.55,47150.22,prima_vacia
5841,2025-06-16,758,65,5,11,,297.08,240402.64,prima_vacia
5842,2025-08-02,968,28,11,10,507.15,121.4,,montoAsegurado_vacio
5843,2025-08-23,2695,40,2,1,,,189381.05,prima_vacia;comision_vacia
5848,2026-02-15,324,79,7,2,1017.26,83.62,,montoAsegurado_vacio
5849,2025-05-23,2449,59,12,8,,122.65,160433.13,prima_vacia
5850,2025-04-06,429,6,9,9,1384.79,154.2,,montoAsegurado_vacio
5851,2025-03-09,2568,63,13,12,-628.36,,96797.91,comision_vacia
5852,2025-07-14,1549,74,14,3,206.34,30.83,,montoAsegurado_vacio
5853,2025-11-26,455,25,13,11,1222.69,,,comision_vacia;montoAsegurado_vacio
5855,2025-06-28,1416,39,1,6,,122.92,74340.31,prima_vacia
5856,,812,12,7,1,1442.31,316.63,,fechaEmision_vacia;montoAsegurado_vacio
5857,,1908,18,10,6,,214.96,,fechaEmision_vacia;prima_vacia;montoAsegurado_vacio
5860,2026-02-16,243,9,3,1,1612.27,358.13,,montoAsegurado_vacio
5861,2025-11-16,2035,66,10,11,813.24,,,comision_vacia;montoAsegurado_vacio
5864,2025-09-28,1948,65,15,7,,77.83,,prima_vacia;montoAsegurado_vacio
5865,2025-08-15,636,7,7,12,,77.63,,prima_vacia;montoAsegurado_vacio
5866,2025-11-01,672,70,10,6,987.38,193.2,,montoAsegurado_vacio
5867,,2801,29,4,8,960.25,151.86,,fechaEmision_vacia;montoAsegurado_vacio
5868,2025-02-03,66,35,15,12,470.27,,20840.91,comision_vacia
5870,2025-08-08,1038,23,11,10,0.0,248.0,,montoAsegurado_vacio
5871,2025-03-28,2366,3,1,10,161.2,11.48,,montoAsegurado_vacio
5872,2025-04-14,2672,73,5,12,551.3,80.25,,montoAsegurado_vacio
5874,2025-01-12,184,41,7,12,1474.58,326.29,,montoAsegurado_vacio
5878,2025-12-01,2865,22,1,10,568.7,69.94,,montoAsegurado_vacio
5880,,1371,48,6,9,1703.1,285.74,,fechaEmision_vacia;montoAsegurado_vacio
5881,2026-02-10,2960,56,1,11,,148.54,28894.92,prima_vacia
5882,2025-05-10,1823,74,1,8,-181.44,,15590.08,comision_vacia
5884,2026-02-01,1514,60,1,3,478.98,,45232.81,comision_vacia
5885,2026-01-28,2075,77,2,7,1725.75,,231088.61,comision_vacia
5886,,1462,54,8,4,1822.58,197.4,94822.0,fechaEmision_vacia
5887,2025-04-05,2769,35,9,9,,66.59,,prima_vacia;montoAsegurado_vacio
5888,2025-09-15,2891,18,1,4,1927.34,440.35,,montoAsegurado_vacio
5891,2026-02-17,2834,18,2,7,1538.09,99.32,,montoAsegurado_vacio
5892,2025-06-27,965,56,5,3,1459.72,,80937.53,comision_vacia
5893,2025-05-06,29,6,1,6,,266.88,109386.77,prima_vacia
5895,,189,69,3,11,435.47,54.22,81242.73,fechaEmision_vacia
5897,2025-04-09,2181,57,11,6,,222.48,65393.15,prima_vacia
5898,2025-11-24,629,13,10,8,1947.21,,312247.94,comision_vacia
5899,2025-02-04,2525,49,5,5,,62.37,72935.92,prima_vacia
5901,2025-12-11,346,54,15,10,799.36,,,comision_vacia;montoAsegurado_vacio
5902,2025-12-28,344,64,3,4,795.83,,,comision_vacia;montoAsegurado_vacio
5903,2025-04-07,1636,68,15,2,573.03,60.33,,montoAsegurado_vacio
5905,2025-09-07,1032,120,5,8,749.23,59.38,,montoAsegurado_vacio
5910,2026-01-25,567,29,4,1,888.34,,,comision_vacia;montoAsegurado_vacio
5915,2025-11-09,55,68,9,10,1974.64,,96623.22,comision_vacia
5916,2025-08-06,2000,13,15,1,,60.3,,prima_vacia;montoAsegurado_vacio
5917,2025-10-19,498,100,8,11,518.34,54.42,,montoAsegurado_vacio
5918,2025-01-14,3720,37,7,8,178.4,26.89,,montoAsegurado_vacio
5920,2025-04-23,712,32,14,7,,273.1,70926.4,prima_vacia
5921,2025-07-25,1854,67,9,7,436.25,,17818.81,comision_vacia
5922,2025-08-17,2547,2,3,1,,387.98,152401.66,prima_vacia
5924,2025-08-23,462,62,5,12,677.67,66.86,,montoAsegurado_vacio
5927,2025-09-08,770,30,10,2,,62.13,26573.6,prima_vacia
5928,2025-04-05,2874,48,3,10,340.0,,59664.22,comision_vacia
5929,2025-08-21,1236,20,6,6,1169.09,,,comision_vacia;montoAsegurado_vacio
5930,2025-06-10,2595,31,5,12,297.02,,40850.75,comision_vacia
5931,2025-05-12,293,30,13,12,891.53,,27601.4,comision_vacia
5932,2025-03-02,1174,41,5,9,,29.14,,prima_vacia;montoAsegurado_vacio
5933,2025-11-09,216,70,15,8,1719.24,,,comision_vacia;montoAsegurado_vacio
5934,2025-07-12,40,70,11,6,,312.11,365821.09,prima_vacia
5935,2025-09-16,2056,27,12,10,482.97,,,comision_vacia;montoAsegurado_vacio
5936,2025-05-25,976,49,10,8,427.06,65.46,,montoAsegurado_vacio
5937,2025-07-02,1887,59,4,5,231.98,,21307.98,comision_vacia
5938,2025-04-24,1414,53,7,9,228.38,36.35,,montoAsegurado_vacio
