id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
6720,2026-01-30,1691,42,14,9,1198.24,258.35,79168.57
6723,2025-09-23,2743,68,5,8,1616.54,208.46,174485.98
6724,2025-10-17,1926,38,7,9,523.56,106.57,81822.06
6727,2025-03-21,447,2,5,12,88.13,13.78,5940.66
6728,2025-03-07,2689,74,8,1,1324.87,183.18,207309.05
6729,2026-01-05,1833,73,13,12,1034.11,178.99,118541.57
6730,2025-06-02,1930,50,5,8,622.05,128.07,13493.47
6732,2025-04-20,790,33,6,5,1553.31,112.45,111593.39
6735,2025-02-15,1640,53,11,8,535.77,97.35,23073.27
6740,2025-12-23,704,3,3,12,1266.12,200.14,65889.51
6748,2025-01-05,609,63,2,6,154.18,21.56,8835.23
6766,2025-03-11,3517,29,11,6,1418.64,215.88,197240.45
6768,2025-05-29,1619,12,14,10,1594.19,137.76,311377.35
6772,2025-10-11,2452,52,15,9,1362.86,87.88,152002.94
6776,2025-08-21,614,4,8,10,648.81,97.04,14828.31
6777,2025-08-15,2998,65,13,5,1058.56,221.66,95166.92
6783,2025-05-18,1531,16,15,11,833.9,188.21,84348.2
6787,2025-01-01,1611,63,15,8,266.17,20.15,7982.96
6788,2025-11-19,1698,75,15,3,1848.06,279.33,62961.6
6791,2025-12-18,889,41,2,4,619.93,41.72,68168.98
6793,2025-01-20,1581,44,12,12,931.78,134.35,43032.35
6804,2025-12-20,1691,38,6,10,442.0,93.14,9036.64
6809,2025-03-03,2362,63,12,5,1068.87,91.73,173400.15
6810,2025-12-27,892,12,9,2,993.38,140.3,81081.9
6811,2025-04-30,1920,64,7,4,184.57,19.39,21397.95
6812,2025-10-12,637,15,4,4,1470.2,306.91,292943.38
6815,2025-06-29,1382,54,11,1,1631.08,332.86,265517.59
6816,2025-04-20,362,66,8,3,1574.32,109.01,77955.57
6818,2025-08-05,893,71,11,6,824.14,169.68,71120.28
6820,2025-12-29,505,3,4,7,1560.32,109.05,84413.6
6830,2025-01-30,2489,54,15,5,1643.29,140.53,205714.64
6831,2025-02-17,2852,42,7,9,713.75,173.4,138921.23
6836,2025-02-19,1081,23,9,7,1850.27,181.1,339924.49
6838,2026-02-18,764,42,12,10,1482.55,135.6,114353.52
6843,2025-08-15,394,49,15,6,286.45,43.84,17017.14
6849,2025-06-13,448,35,2,1,545.45,27.83,38924.1
6851,2025-10-20,2542,11,11,12,1160.15,170.1,28955.01
6856,2025-08-18,1937,46,14,1,1540.96,161.9,137134.28
6859,2025-03-13,1339,34,1,5,87.02,8.31,9471.89
6862,2026-01-18,1718,9,1,10,90.99,15.82,13628.13
6866,2025-12-06,1768,68,6,3,114.2,27.03,8800.07
6867,2025-06-05,299,14,6,5,1372.72,232.63,255952.01
6869,2025-05-22,819,12,13,12,743.45,55.78,130582.18
6870,2025-12-08,1054,6,4,4,145.81,10.49,5330.1
6876,2025-04-22,654,37,10,9,353.02,64.04,40720.01
6877,2025-09-08,1451,20,6,5,794.61,150.97,133554.9
6878,2025-07-05,2466,41,2,1,328.35,45.73,30399.7
6882,2025-04-05,1684,14,6,11,829.34,130.94,134007.26
6888,2025-05-06,2152,65,12,10,227.64,14.43,27553.58
6891,2025-03-06,2637,68,6,6,1070.14,218.53,76210.68
6892,2025-01-27,853,45,7,5,282.38,70.4,47349.63
6893,2025-10-13,1315,75,8,7,143.41,14.04,25440.3
6894,2025-07-30,2273,64,11,4,563.23,118.55,69221.02
6896,2026-01-23,2549,53,3,10,776.66,160.33,71858.98
6901,2025-04-22,1520,48,15,4,384.74,24.0,45818.6
6902,2026-01-16,2769,59,3,7,1099.14,247.44,26007.0
6904,2025-10-26,1834,31,14,5,262.25,34.66,24281.66
6905,2025-11-14,555,30,4,11,1090.64,81.61,81619.1
6914,2025-06-13,2726,26,15,12,1005.9,157.68,143935.99
6915,2025-07-15,6,54,10,3,320.2,64.03,33943.12
6923,2026-02-05,2615,73,14,1,1257.29,255.98,118398.26
6926,2025-06-30,756,109,1,2,1367.25,324.04,210783.88
6934,2025-09-12,2259,9,11,1,745.75,104.22,142121.99
6939,2025-03-07,446,12,15,8,752.17,81.34,95930.62
6947,2025-05-14,1618,10,5,5,1034.37,183.44,101957.05
6948,2025-05-29,2043,8,15,10,494.16,52.56,32944.38
6949,2025-08-20,696,114,5,8,1359.71,317.61,140003.07
6958,2025-10-11,283,55,14,1,1883.17,144.47,374446.21
6959,2025-12-11,1002,10,3,3,144.12,20.97,17997.22
6962,2025-12-21,2082,39,14,8,1240.6,250.11,172069.57
6964,2025-10-05,1941,46,10,11,1707.93,188.36,282035.96
6966,2025-12-06,554,10,8,7,83.67,17.36,14063.28
6967,2025-01-30,520,32,10,12,397.44,60.99,52502.86
6973,2025-04-05,2780,75,8,2,1187.42,190.88,141185.0
6974,2025-12-03,698,37,11,10,132.11,17.81,24600.02
6979,2026-12-02,237,33,8,6,1307.38,200.82,127576.43
6980,2025-03-05,1505,42,1,1,1233.37,222.74,57007.35
6981,2025-04-13,1776,14,8,4,492.88,103.98,82699.34
6982,2026-02-13,1411,69,1,6,574.8,44.82,98912.26
6988,2025-02-07,2405,57,9,8,1335.48,158.97,105792.53
6989,2025-12-10,2489,16,3,4,1245.28,279.09,69277.7
6994,2025-05-13,2814,45,1,7,1173.0,76.26,219686.54
6996,2025-04-21,945,67,10,10,1691.01,293.29,206314.27
6998,2025-05-11,2844,27,14,6,526.81,49.51,103652.44
6999,2025-12-20,2810,47,1,9,172.98,36.13,16477.58
7000,2026-02-08,842,29,5,5,206.86,26.67,34238.1
7002,2025-08-28,1164,48,3,5,208.66,48.94,6447.95
7003,2025-12-29,1871,48,14,6,1779.95,144.53,86458.57
7006,2025-08-20,1844,11,1,5,385.96,82.52,30355.28
7007,2025-07-30,687,80,1,12,105.56,21.65,12065.62
7008,2025-03-30,1543,24,2,11,1196.57,230.25,110129.92
7009,2025-03-26,2602,35,5,3,1199.69,197.43,150138.96
7011,2025-12-21,230,25,2,11,1903.34,191.89,71924.02
7014,2025-01-17,2934,78,4,10,762.38,162.78,82678.43
7022,2025-06-02,2541,52,14,4,1825.39,224.7,155097.03
7025,2025-10-14,1307,5,5,12,883.31,108.24,164873.82
7027,2025-11-02,213,78,6,7,1925.25,389.98,123451.93
7029,2025-08-03,1452,28,4,2,1059.37,125.49,76157.24
7031,2025-03-04,2022,53,13,6,974.9,211.0,51621.15
7032,2025-07-21,1255,48,13,8,1739.18,235.67,168190.59
7036,2025-09-11,1503,33,12,10,1367.89,163.67,182873.28
7039,2025-07-09,425,63,9,6,270.86,18.88,7325.25
7041,2025-06-15,315,46,12,2,1510.09,283.53,194258.28
7044,2025-02-01,917,38,7,4,1676.15,290.37,256388.13
7045,2025-11-06,913,74,14,8,1791.31,339.06,269498.44
7046,2025-02-15,1018,11,5,6,892.31,127.19,77015.9
7047,2025-11-22,1692,18,6,6,1133.32,68.24,186876.75
7052,2025-11-24,1593,77,15,9,1056.74,214.9,142183.19
7061,2025-04-14,2826,27,7,6,815.73,196.3,65402.52
7062,2025-09-28,1948,55,13,2,271.26,24.97,23575.9
7063,2026-02-05,2759,66,2,6,512.88,685.36,21204.57
7066,2025-04-15,2346,36,6,10,1468.95,87.69,221182.42
7067,2025-09-05,2278,67,10,7,996.09,75.93,101325.26
7075,2025-05-09,2616,9,13,8,94.52,14.66,4966.22
7081,2025-01-02,368,55,10,1,1197.77,146.98,50471.5
7088,2026-02-15,2297,73,15,1,1648.86,360.34,303045.86
7091,2025-09-08,700,74,12,11,1633.63,297.05,171257.75
7094,2025-02-03,1204,29,5,10,1230.6,296.51,215018.93
7098,2026-02-03,3610,69,3,11,1508.72,2515.93,99460.24
7099,2025-06-02,407,49,9,2,574.97,29.12,95472.25
7100,2025-12-02,2605,68,6,3,205.01,31.48,6645.24
7101,2026-01-13,2660,22,8,7,1728.65,424.6,237651.27
7102,2025-05-10,2273,53,3,11,54.9,10.57,4184.84
7110,2025-06-17,2145,80,7,2,854.69,195.88,134445.96
7111,2025-11-26,2496,73,11,3,236.75,35.26,41179.2
7116,2025-10-22,104,62,3,4,562.24,98.37,31094.55
7119,2025-10-08,494,1,1,6,997.6,140.71,39877.42
7120,2025-07-05,1322,78,15,5,379.28,65.94,60473.77
7122,2025-01-08,1833,29,15,2,1244.4,212.81,153564.35
7124,2025-12-05,1274,78,11,7,1630.17,112.56,69095.85
7126,2025-04-13,2850,70,9,1,1127.54,237.32,42133.4
7127,2025-02-18,594,12,12,7,1174.23,238.99,200117.08
7128,2025-08-12,2846,56,6,5,1459.15,222.25,234054.28
7129,2025-03-31,2010,79,13,4,451.41,37.33,88944.64
7130,2025-05-01,380,4,9,7,263.07,14.86,34644.62
7132,2026-01-28,418,11,12,7,927.24,171.51,123039.75
7136,2026-01-02,2491,76,14,4,468.97,50.05,51897.36
7137,2025-06-04,1143,52,12,7,1082.23,144.31,191760.37
7139,2025-04-03,2784,15,10,2,1023.53,162.13,117250.99
7149,2025-09-25,1099,46,7,2,474.44,117.98,37481.53
7152,2025-03-12,1851,67,11,3,515.55,40.37,67613.39
7161,2025-06-19,1179,6,6,9,1543.35,268.81,242568.57
7162,2025-08-23,52,74,2,1,1893.84,187.04,153574.37
7166,2025-07-21,2388,45,4,11,1357.24,253.76,264355.77
7169,2025-09-29,2680,66,13,12,1347.18,250.8,74436.58
7173,2026-01-19,1112,68,12,3,652.0,83.73,68002.35
7174,2025-01-11,2123,34,4,3,1112.3,143.13,119713.89
7177,2025-07-02,982,23,9,11,1570.56,255.96,116351.92
7178,2026-02-13,1304,35,14,12,109.67,13.77,2462.84
7179,2025-06-06,489,31,3,6,763.47,43.78,114523.59
7191,2025-05-22,2827,32,14,8,117.44,20.14,19480.85
7193,2025-12-16,2743,75,2,12,1886.45,214.02,250982.6
7194,2025-02-11,1114,38,1,2,984.1,185.67,135740.9
7197,2025-05-12,1609,21,13,1,1301.39,297.02,254796.85
7198,2025-08-23,2846,72,6,6,315.66,44.87,33449.67
7202,2026-01-11,2764,45,6,2,970.88,221.08,149718.0
7205,2025-01-30,789,73,8,10,1030.81,104.75,56735.99
7206,2025-05-07,1361,14,4,6,685.49,72.63,65034.31
7210,2025-11-11,534,26,15,10,620.27,52.92,99116.65
7212,2025-12-24,1559,44,8,10,894.55,73.42,61312.95
7213,2025-06-22,62,116,7,3,902.61,64.02,149063.27
7220,2026-01-16,1852,61,3,7,981.09,197.89,33198.3
7222,2025-05-06,94,13,8,3,200.98,47.58,14863.96
7224,2025-01-22,1814,54,7,4,473.7,29.69,16989.54
7232,2025-10-17,2642,49,15,12,953.32,230.48,67041.37
7237,2025-05-05,382,16,1,8,580.25,70.4,91562.42
7241,2025-08-11,1336,61,14,12,653.95,121.1,83690.76
7244,2025-11-01,1321,24,13,12,61.41,10.68,11639.68
7245,2025-01-16,289,10,6,2,368.95,67.95,34432.98
7246,2025-05-24,184,58,5,2,712.6,85.15,74632.08
7249,2026-01-25,1425,1,8,10,883.29,153.81,77715.73
7250,2026-02-13,2385,48,13,10,375.32,70.97,44953.47
7255,2025-06-24,2551,39,6,11,657.67,143.68,119945.43
7258,2025-02-05,1063,10,4,6,1786.44,283.89,96533.94
7264,2025-01-06,1995,25,8,3,776.95,178.21,96061.25
7265,2025-07-16,1439,56,9,8,143.33,8.01,3077.07
7266,2025-08-26,1553,5,1,11,989.21,114.44,188764.73
7270,2025-06-21,2505,74,15,7,449.99,63.27,35835.77
7272,2025-03-13,2335,70,8,12,685.64,35.8,23328.74
7282,2025-06-21,2576,53,2,5,355.64,27.97,35390.77
7288,2025-05-04,2907,63,1,7,1215.92,238.18,103405.56
7295,2025-03-02,2495,43,4,5,1806.82,217.44,66068.8
7298,2026-02-19,1655,5,2,1,1389.75,165.58,58370.75
7299,2025-10-31,887,5,4,12,528.05,120.59,27901.3
7301,2026-02-06,1703,29,5,10,1212.05,133.22,165003.99
7307,2025-03-23,1548,15,2,8,935.25,152.89,143259.55
7308,2026-02-06,1160,66,10,11,1152.84,226.32,100685.43
7313,2026-02-16,2323,28,3,4,208.89,12.83,5596.74
7315,2025-06-09,1241,10,9,3,688.0,133.12,39650.1
7319,2025-01-26,151,29,12,12,780.12,87.17,79053.93
7323,2025-11-19,63,75,12,1,1614.8,362.38,243528.81
7324,2026-02-13,2583,70,12,12,1727.25,313.48,163749.33
7325,2025-11-30,135,73,5,5,1196.6,161.18,233171.18
7331,2026-01-29,124,19,12,4,0.0,27.23,48649.46
7332,2025-11-02,2655,116,6,5,-414.35,84.85,19050.14
7335,2025-01-01,764,67,3,5,346.38,84.68,52956.16
7339,2025-09-26,878,41,9,5,216.75,44.92,43149.95
7342,2025-08-10,1158,43,14,6,219.67,11.0,31059.44
7345,2025-05-26,2816,32,5,3,1010.0,252.04,171939.09
7346,2025-06-17,489,7,14,9,622.32,61.08,64093.01
7359,2025-12-28,1281,58,9,9,1012.02,144.35,22265.48
7360,2025-09-05,624,38,14,12,1371.47,296.46,39384.67
7362,2026-01-05,2632,40,1,7,349.99,25.52,33400.64
7363,2025-10-03,2185,52,10,9,1024.37,172.4,137558.75
7370,2026-06-02,132,10,15,2,1572.51,389.11,55591.35
7371,2025-08-30,1819,27,6,12,692.67,109.7,126905.28
7374,2025-10-31,167,36,8,2,658.5,96.08,117754.83
7377,2025-01-20,2750,60,7,12,1744.56,166.43,249292.1
7378,2025-05-27,2572,24,1,4,1480.06,292.14,55149.27
7379,2026-02-05,944,49,15,12,470.41,102.07,66697.11
7388,2025-03-12,475,73,9,2,106.13,13.6,5547.73
7392,2025-05-18,663,44,2,6,1373.43,100.69,239094.84
7396,2025-09-03,1848,53,12,4,150.51,21.7,13116.55
7408,2025-11-16,2504,57,10,5,1857.64,297.0,165260.61
7415,2025-01-23,1131,41,5,12,880.79,105.39,150956.37
7426,2025-01-04,148,24,7,4,1979.1,373.73,375572.14
7429,2025-12-21,248,35,10,1,1279.55,85.21,106009.5
7431,2025-07-30,1930,45,5,9,384.54,61.04,70618.29
7433,2025-01-20,1495,47,13,2,225.65,25.18,22717.07
7434,2025-12-26,1178,77,15,8,609.2,143.76,19014.29
7437,2026-02-07,1395,63,2,7,424.58,48.39,55001.44
7438,2025-06-23,516,28,10,4,361.67,48.66,70130.89
7439,2025-07-18,3504,53,5,3,318.08,68.83,45606.8
7441,2025-11-05,1672,22,5,3,-600.94,96.88,83881.83
7443,2025-02-08,2934,68,4,8,162.82,33.04,11013.58
7446,2025-11-15,67,54,15,3,1567.69,290.53,207519.32
7447,2025-06-15,1197,38,12,2,1358.1,316.27,37640.34
7451,2025-03-25,316,41,3,8,163.1,8.74,5626.51
7453,2025-07-19,2987,71,14,6,254.71,17.53,17107.93
7459,2025-08-13,2001,3,5,4,1477.91,1816.38,73969.89
7471,2026-01-13,272,37,11,6,1850.33,293.9,169811.24
7478,2025-12-24,1910,55,15,8,159.96,10.77,11566.57
7479,2026-02-17,445,31,5,4,103.78,21.52,11804.98
7482,2026-01-13,2881,68,2,5,223.94,52.9,4792.64
7484,2025-08-29,728,46,8,2,60.64,10.57,11905.09
7488,2025-06-27,828,19,6,12,1585.24,96.6,98141.6
7501,2025-12-23,2481,78,7,6,1962.74,364.5,363204.19
7502,2026-02-14,1436,52,8,9,86.14,6.78,11543.93
7506,2025-05-09,2223,42,14,11,745.47,168.08,33556.7
7510,2026-01-21,1501,31,13,1,1521.79,251.19,91014.58
7513,2026-01-13,2818,58,2,2,1037.5,194.54,68919.99
7516,2025-02-09,1898,64,2,7,728.37,160.03,87494.18
7517,2025-04-06,265,14,5,3,367.48,70.9,53212.68
7520,2026-02-19,1261,35,14,3,1794.42,373.24,261100.86
7521,2025-02-10,1541,68,8,1,1990.33,406.28,367819.29
7523,2025-03-22,2293,70,12,2,850.55,140.44,25006.03
7525,2025-12-23,800,34,2,6,388.31,83.9,13031.14
7527,2025-11-10,1626,43,5,5,1639.36,343.4,37505.27
7529,2025-04-27,1493,53,12,3,-1757.68,405.09,47497.09
7531,2025-01-31,2053,22,9,12,863.95,45.4,57594.48
7535,2025-02-21,3798,51,6,7,95.36,16.48,15406.46
7537,2026-07-01,1142,73,15,1,673.87,162.82,63212.12
7541,2025-03-05,2937,61,11,3,-915.28,58.29,64910.6
7543,2025-02-19,760,23,12,8,118.84,25.39,9857.85
7557,2025-04-08,1767,25,6,3,854.01,73.88,106881.68
7558,2025-10-14,2895,68,12,10,715.84,68.54,76807.55
7559,2025-06-24,1697,18,12,11,1526.29,354.01,89962.71
7565,2026-01-27,1111,76,15,6,1248.49,121.44,114843.41
7569,2025-01-02,1500,66,12,6,559.52,101.06,53825.36
7572,2025-09-05,218,39,7,2,962.44,122.19,51836.52
7573,2025-06-15,243,56,15,3,974.92,133.21,85994.23
7574,2025-07-01,351,21,5,11,81.7,18.8,12105.37
7579,2025-10-22,212,57,5,6,1440.26,86.23,65002.83
7580,2025-02-24,2761,43,8,12,762.88,111.43,77087.58
7581,2025-08-25,612,40,7,9,544.46,88.41,107163.09
7589,2025-04-23,22,25,10,4,549.27,124.64,57213.82
7591,2026-02-19,992,48,10,4,1936.71,115.97,324162.53
7592,2025-05-30,947,35,2,8,270.19,38.64,47919.14
7593,2025-12-31,1482,56,15,8,1865.87,278.06,108047.0
7602,2026-09-01,2708,64,15,9,564.55,136.87,104153.98
7603,2026-01-01,1855,14,10,8,1781.98,201.41,243622.85
7604,2025-12-24,1067,60,10,9,701.13,50.28,96868.94
7612,2025-11-03,493,36,5,12,712.97,37.76,88132.12
7614,2025-05-09,821,24,6,3,532.19,54.78,65861.25
7615,2025-08-11,2879,14,3,4,240.19,23.47,35056.18
7622,2025-06-12,1073,14,13,3,1116.84,208.2,176938.46
7627,2025-09-03,2501,3,15,11,1487.28,296.96,278028.61
7632,2025-02-18,932,4,7,1,524.28,128.11,66024.03
7638,2025-05-20,791,58,11,8,409.41,27.87,38128.36
7651,2025-12-28,1169,47,15,10,541.26,123.35,69580.43
7657,2025-01-11,1325,69,14,11,476.4,83.38,22595.12
7665,2025-03-10,837,75,12,1,638.87,125.34,65549.07
7666,2025-03-04,952,65,14,6,1098.39,232.16,219170.47
7667,2025-05-21,2925,36,2,3,1704.77,326.48,124814.59
7668,2025-03-06,500,16,12,6,1728.38,131.32,189001.79
7671,2025-05-09,707,79,6,3,1456.57,178.17,200536.45
7676,2025-06-13,1079,51,9,12,1115.15,87.65,203240.73
7683,2025-08-19,3670,18,11,8,763.15,86.46,52065.37
7690,2025-06-06,1620,45,12,11,245.79,47.28,15403.35
7691,2025-08-02,2069,66,14,7,267.75,48.02,37782.38
7694,2025-02-17,547,48,15,6,219.24,30.87,30342.12
7695,2025-01-29,1416,70,3,1,1590.29,321.19,51242.34
7696,2025-07-09,2093,48,5,2,217.5,21.58,12094.89
7697,2025-11-12,1004,20,13,6,1455.95,222.21,78057.38
7698,2025-11-10,632,75,10,6,311.69,18.1,19401.36
7705,2025-12-04,1552,4,12,1,183.6,9.36,14641.74
7708,2025-03-14,63,2,9,6,1166.2,93.79,165853.33
7711,2025-12-27,618,55,15,3,1504.66,319.83,67963.75
7713,2026-02-18,261,44,9,4,1681.17,180.69,136563.15
7715,2025-10-31,751,69,12,4,1813.89,315.1,112249.12
7722,2025-01-04,1616,33,13,1,359.65,24.42,36108.39
7734,2025-02-24,366,36,8,10,646.64,109.57,44032.95
7735,2025-05-14,1287,6,2,12,479.66,98.84,76427.83
7737,2025-08-02,1180,15,11,11,1997.64,224.22,95760.24
7739,2026-05-02,487,75,1,7,1728.97,248.95,217296.53
7741,2025-04-04,2556,2,4,1,1058.52,249.63,47109.0
7748,2025-04-04,1725,55,3,5,852.47,155.9,141506.12
7759,2025-04-20,2131,33,8,5,57.48,11.24,5494.46
7765,2025-03-05,831,76,7,5,492.8,103.47,51561.11
7779,2025-07-15,1205,39,13,8,446.23,38.26,49929.74
7781,2025-06-03,1177,69,5,4,1992.41,455.89,78060.04
7784,2025-03-04,1678,30,15,7,951.93,181.77,84969.44
7786,2025-09-15,663,68,13,12,1188.92,125.8,147080.91
7792,2025-06-30,1161,59,8,12,1557.36,242.4,280576.71
7795,2025-03-09,1359,36,13,3,1450.63,282.03,235942.58
7797,2025-06-25,514,29,1,10,1766.08,2078.45,224377.57
7798,2025-02-10,2645,52,10,6,533.6,131.61,12965.22
7802,2025-08-20,1300,79,9,1,586.84,35.25,78970.18
7804,2026-01-14,832,40,1,3,1194.41,173.5,181255.8
7806,2025-06-26,2299,49,12,11,179.46,10.01,7201.74
7808,2025-05-18,2913,18,3,11,213.77,16.99,41342.73
7813,2025-02-16,2624,33,9,4,244.76,15.73,42230.51
7818,2025-06-16,2562,15,13,11,843.05,53.72,47747.12
7821,2025-07-04,2576,47,15,4,1761.37,177.25,121025.56
7822,2025-03-17,163,71,14,9,243.03,20.92,42468.27
7824,2025-03-09,1666,63,15,7,1516.56,325.41,276589.58
7826,2025-09-30,1847,37,14,1,889.72,140.12,161669.84
7831,2025-07-02,1116,38,4,2,269.46,22.87,42538.35
7832,2025-09-23,987,12,11,9,826.53,134.36,121739.21
7838,2025-02-13,2499,76,5,8,525.86,96.5,82698.5
7841,2025-08-14,736,61,14,4,1281.71,96.32,252238.81
7843,2025-01-23,368,54,12,11,925.42,1494.3,25737.0
7845,2025-06-06,413,22,2,11,448.71,24.14,74207.23
7846,2025-01-07,94,5,14,8,1350.75,196.28,97061.56
7853,2025-02-18,1356,22,14,4,1272.84,109.13,143017.13
7857,2025-01-11,1025,20,2,1,1906.67,322.13,253441.09
7863,2025-02-11,2178,52,4,4,426.27,56.27,68086.98
7872,2025-01-13,2461,78,2,6,1913.99,445.76,101843.11
7873,2026-09-02,944,39,11,9,352.62,44.46,67142.37
7874,2025-01-03,2799,70,6,3,1471.46,277.02,84173.01
7875,2025-10-28,563,60,2,10,734.1,122.78,51872.61
7876,2026-01-31,1262,10,1,2,1270.18,261.99,83264.87
7882,2025-09-15,2658,63,11,1,819.67,173.61,51658.98
7883,2025-12-22,1595,62,1,3,413.68,76.12,12251.58
7884,2025-12-01,1098,50,15,1,953.53,192.45,120652.16
7891,2026-02-18,2483,18,13,1,1876.99,266.99,182539.75
7892,2025-01-22,510,2,6,9,1812.36,235.24,52654.04
7895,2025-03-27,1001,55,9,9,331.51,72.07,13304.71
7897,2025-11-19,1954,33,3,5,685.16,1126.3,66528.95
7901,2025-05-03,284,53,8,8,1628.92,133.85,317910.59
7904,2025-05-23,2855,26,8,7,1437.16,78.62,266660.54
7906,2025-08-15,3721,6,10,5,1742.45,339.07,211975.81
7907,2025-08-21,1256,40,4,5,512.95,25.7,75229.11
7910,2025-02-10,1139,44,1,5,522.81,28.86,16236.64
7911,2025-06-09,960,12,8,2,1577.34,365.64,48425.94
7912,2025-03-24,1543,6,10,12,918.93,161.39,106891.26
7913,2025-09-22,511,15,3,4,386.16,37.04,26392.37
7924,2025-01-02,33,59,8,9,726.7,81.96,21455.47
7926,2026-02-19,652,42,4,11,1830.77,382.91,328215.18
7927,2025-01-09,2886,65,1,6,1331.94,138.69,209849.11
7931,2025-01-07,1431,75,3,5,1688.31,326.14,298169.47
7939,2025-11-12,2918,59,7,1,1357.27,164.23,189064.45
7944,2025-06-02,1714,55,3,4,1085.14,81.83,137838.79
7946,2025-08-28,2208,2,12,5,359.58,30.85,31110.13
7949,2025-12-02,1406,55,3,6,607.07,49.3,102093.85
7956,2025-04-09,2895,68,9,6,810.51,168.65,140749.35
7959,2025-09-01,1828,33,14,8,558.98,126.53,75738.56
7967,2025-10-31,61,15,7,1,240.91,55.87,44201.17
7971,2025-03-29,2674,70,15,1,198.59,12.25,6386.7
7973,2025-10-11,1411,72,4,8,258.26,52.24,12647.56
7984,2025-10-25,2000,10,2,9,872.9,61.75,139250.8
7987,2025-11-17,1811,32,8,5,1753.9,297.82,266634.76
7989,2025-03-30,2524,68,9,1,1265.14,121.21,133872.7
7991,2025-11-23,2172,62,13,8,736.07,171.63,89432.15
7996,2026-01-30,2952,70,8,11,1193.08,177.76,78114.44
8001,2025-03-30,1912,28,8,8,1520.73,104.11,159264.71
8006,2025-03-19,612,76,15,5,644.82,66.99,39111.94
8009,2025-02-27,1602,28,15,5,381.82,60.26,31012.99
8010,2025-02-19,2898,22,3,1,187.96,39.71,26499.99
8013,2025-04-28,1153,16,15,11,187.48,325.88,36316.48
8015,2026-03-02,762,1,10,5,1771.69,245.41,110953.1
8018,2025-04-11,969,23,5,2,838.27,162.28,32701.52
8019,2025-05-07,1453,65,3,8,208.75,19.08,18345.43
8020,2025-12-16,2689,27,8,8,164.14,19.32,16134.26
8023,2026-03-02,1539,23,15,1,-241.41,40.25,5778.13
8026,2025-06-18,380,22,15,4,885.42,99.56,119240.28
8027,2026-02-01,1586,24,1,9,1939.88,480.73,54660.45
8031,2025-02-09,1014,30,7,12,681.95,48.34,87602.98
8035,2025-04-14,2804,13,8,9,1278.27,192.36,30546.62
8040,2025-03-12,2044,73,11,4,275.48,18.3,42683.9
8043,2025-09-10,2823,68,6,8,1743.04,410.33,123542.41
8044,2025-06-11,578,67,13,9,1954.67,326.51,46920.38
8054,2025-09-28,2979,39,6,6,787.17,61.79,114756.16
8056,2026-01-09,2319,23,7,10,1843.04,194.61,309474.82
8058,2025-12-11,2435,15,15,11,1169.02,198.04,173348.54
8059,2025-02-27,1298,70,7,10,934.84,100.78,119655.01
8064,2025-03-14,2796,70,12,1,441.14,22.07,36361.76
8065,2026-08-01,300,51,6,5,1011.37,75.03,75009.2
8067,2025-11-16,829,1,13,4,945.62,120.5,85094.65
8069,2025-03-31,452,16,13,5,202.81,28.07,15034.79
8070,2025-08-11,520,60,7,8,1337.68,117.17,99003.25
8074,2025-10-12,2014,48,6,8,456.83,104.45,27818.57
8083,2025-08-09,2338,18,14,9,564.96,96.32,39036.31
8085,2025-09-19,1232,68,13,5,865.87,168.07,64774.99
8088,2026-01-12,21,78,10,1,253.0,44.9,32788.74
8090,2025-04-29,321,7,10,1,1826.73,437.43,197763.24
8096,2025-02-10,681,9,12,2,432.85,34.56,77556.24
8098,2025-02-03,615,4,5,11,1145.38,64.35,139609.95
8102,2025-07-11,1778,45,14,3,1442.73,150.45,51570.32
8112,2025-07-15,2954,48,5,2,1364.97,266.89,264243.73
8115,2025-05-02,2045,26,5,8,1534.57,370.71,120252.45
8117,2025-11-29,653,36,8,5,1449.85,96.55,122032.37
8120,2025-12-31,2200,70,5,3,247.04,33.12,34935.53
8122,2025-06-26,734,57,14,7,1715.56,114.53,251500.64
8124,2025-04-03,1870,55,3,4,970.82,65.55,188381.95
8129,2025-08-11,280,4,14,9,186.38,20.11,26393.39
8131,2025-11-11,360,73,8,7,1878.16,442.32,372657.63
8139,2025-11-03,1914,70,1,11,77.1,15.78,5136.56
8140,2025-12-29,356,57,4,12,390.87,30.65,9549.38
8142,2026-03-01,2240,26,7,3,976.03,105.87,34940.33
8145,2026-02-11,1489,35,13,2,374.76,84.55,66585.82
8148,2025-06-02,1178,53,12,2,1592.23,204.37,207026.78
8154,2026-01-14,2466,55,3,11,1847.74,251.87,312896.4
8156,2025-11-26,352,80,6,3,737.86,112.5,24251.02
8163,2025-12-07,2036,67,7,10,996.4,124.84,184458.99
8164,2025-10-30,306,78,14,2,749.47,136.92,109868.68
8168,2025-02-10,669,41,7,11,557.91,84.5,70972.59
8170,2026-01-07,1717,12,10,3,0.0,166.84,66002.02
8171,2025-01-16,419,51,8,6,926.54,95.37,22785.44
8176,2025-07-07,1930,8,5,10,276.89,32.15,43940.52
8178,2025-10-18,315,11,10,6,1700.6,309.89,123663.96
8179,2025-06-04,776,51,13,4,484.59,66.82,32215.47
8184,2025-07-18,1748,46,9,12,264.88,19.85,12522.84
8185,2026-02-01,2580,6,14,6,688.09,89.33,106810.7
